kepid,mass,radius,teff,bp_rp,rrmscdpp04p5
9570794,0.745,0.8583348,5041,1.2842445,233.383
9570837,1.132,1.2576444,5766,0.8557749,109.75
9570877,0.781,0.8449569,4967.25,1.0966711,88.394
9570906,0.723,0.75035864,5027,1.2772722,59.103
9576422,1.143,1.0747279,5811.5,0.81387615,69.972
9576495,0.773,0.6776484,4958.3335,1.1885853,253.556
9576552,0.905,0.74458265,5338,1.0094595,129.633
9577855,1.134,1.2864676,5799.5,0.82017326,113.755
9577862,1.048,1.434201,5436.5,0.91253376,195.712
9580992,0.912,0.8235441,4975.75,1.1092787,186.16
9581008,0.989,1.0566354,5391,0.97935104,138.052
9581010,1.01,0.90939754,5345,0.9780855,98.958
9581030,0.711,0.8256507,4247,1.5583916,191.751
9581032,0.745,1.0091481,4944,1.1656971,191.942
9581070,0.659,0.8190627,4926.5,1.1560707,219.322
9581106,0.754,0.58291936,4981.5,1.3002014,181.687
9581113,1.077,1.1702508,5482,0.90954685,223.428
9581121,0.756,0.8344309,5411,0.95691967,40.539
9588862,1.143,1.3242004,6032,0.79072,109.569
9588992,0.974,0.8214984,5039.5,1.0929785,197.618
9589090,0.525,0.6306958,4773.75,1.3830442,41.706
9592669,0.902,0.970156,5345,0.9976597,115.326
9592725,0.952,0.796556,4881.6934,1.2014465,203.649
9592755,0.952,1.456246,5430.97,0.9249344,132.296
9594477,1.151,1.4286804,6824.6665,0.6102562,70.865
9595969,1.05,1.3758539,5554.25,0.9241724,212.64
9595979,1.05,0.83241796,5731.75,0.8759184,106.222
9491558,0.551,0.66916144,4546.9126,1.4475803,277.342
9491721,0.871,1.1047256,5101.317,1.0238457,128.377
9491823,0.912,0.77491075,4847.6,1.2088661,76.494
9491824,0.912,1.1009425,5035.25,1.0892973,75.278
9513494,0.908,0.74961394,5032,1.2376108,231.753
9513524,1.074,1.1657757,5775.5,0.83995056,95.581
9513542,0.907,0.8186826,5307,1.0287333,216.855
9513596,1.091,1.5163188,6095.75,0.7616873,57.255
9513636,0.912,0.8443286,4945.2275,1.1460428,169.023
9518318,1.065,0.95327926,5379.6665,0.94937706,171.148
9518320,1.191,1.6364404,5913.5,0.7617159,67.603
9518323,1.175,1.4094071,5758.4766,0.7750387,66.145
9518371,1.143,1.136483,5879,0.78654957,56.586
9518438,1.218,1.5778959,6218.045,0.7377329,71.458
9518453,1.114,0.9892234,5372.6665,0.9638796,165.326
9524611,1.005,0.95992404,5792.6665,0.83894825,80.264
9524660,1.043,1.0498329,5733.44,0.87056255,102.349
9524680,0.588,1.1634604,4892,1.1377525,649.379
9529744,1.182,1.2237397,6365.3335,0.7102461,65.397
9529771,0.834,1.4071949,5748,0.85219383,41.203
9529786,1.161,1.0662286,5762.5,0.83361244,118.588
9529787,0.548,0.71250504,4261.58,1.5505295,278.694
9529741,0.833,0.6586124,4909.06,1.2454576,286.423
9532267,0.938,1.0814364,5351,0.97986984,205.992
9532321,0.916,0.80105823,4831.425,1.2683163,131.961
9533603,0.944,1.0248928,5360,0.9645548,122.928
9536467,0.749,0.7481677,5061.21,1.075655,205.488
9536512,0.979,1.0384064,5325,0.9936867,190.342
9536593,0.825,0.6516335,5005,1.3015451,197.431
9536602,0.841,0.99321395,5309.5,1.0067358,113.555
9536670,0.874,1.195734,5348.6665,0.975111,105.908
9536692,0.808,0.66600156,5053.3335,1.1799326,240.31
9549300,0.825,0.9658371,5005.92,1.1444607,312.146
9549367,0.94,1.1536425,5310.25,1.0238724,358.342
9549390,0.769,0.7497272,4937.3335,1.2241459,204.246
9549471,0.912,1.1547419,5353.5,0.97117424,113.769
9570909,1.148,1.1582699,5949.3335,0.7768383,70.73
9570997,1.085,1.0629956,5981,0.76769924,99.958
9571074,1.173,0.9129692,5746.25,0.8644657,61.437
9571081,1.1,1.3690901,5786.3335,0.839242,152.46
9571186,0.864,0.6453946,5045.6665,1.2706795,133.758
9578431,1.178,1.2933898,6197,0.7466669,111.689
9578553,1.132,1.7004976,5895,0.77122974,52.694
9578059,1.03,1.0888283,5455,0.9092455,113.779
9578609,0.823,0.79629856,5017.64,1.0880737,229.836
9578617,1.267,1.1908696,6533,0.6701374,60.748
9581175,0.988,1.1977851,5478.25,0.89348316,220.233
9581180,1.072,0.9343247,5334.12,1.0748272,221.293
9581183,1.145,1.0568228,5877,0.78851223,152.5
9581198,1.285,1.4564754,6363.6665,0.6661196,56.349
9581214,0.822,0.79026544,5315,1.0132647,226.678
9581226,1.143,1.1920794,6358.3335,0.7105503,33.52
9581230,0.873,0.96103925,5383.725,0.9504452,68.684
9589153,0.664,0.68988997,4419.877,1.471118,196.048
9589217,1.109,1.2306608,6079.6426,0.7810745,57.52
9589306,1.023,1.4749843,5741,0.86599445,82.609
9589309,0.597,0.65572035,4321.5,1.5769768,84.988
9592806,1.088,1.198101,5888.6665,0.7741165,60.695
9592818,0.619,0.8590913,5324,1.0420761,55.451
9594565,0.851,0.8914539,5131.75,1.0533056,180.616
9595994,1.01,0.92162246,5093.75,1.0202532,109.042
9596022,1.074,1.3143344,5433.25,0.9262924,159.334
9596076,0.861,0.7731,5150.7,1.0689144,140.907
9492001,1.164,1.2833064,5540.3335,0.8889818,96.219
9492028,0.837,0.88275754,5099.3647,1.0690432,154.235
9492074,0.56,0.6205916,4495.6733,1.4494848,31.524
9508006,1.024,1.3297108,5694.41,0.87815094,214.665
9508083,0.844,0.7397305,4950,1.1178331,273.532
9508099,0.652,0.68121713,4410,1.4996395,619.219
9508134,0.901,1.1357528,5782,0.86255264,153.164
9513695,1.132,1.1717676,5809.8633,0.8217268,105.347
9513720,0.904,0.7522595,4994.25,1.1697884,258.942
9513738,0.568,0.651093,4429,1.4671574,227.775
9513745,0.847,0.82611346,5029.25,1.101531,103.109
9513771,1.036,0.9691906,5382,0.9560404,171.363
9513786,0.875,0.93192714,5098.875,1.0405712,99.227
9513831,0.766,0.8282865,5112.965,1.0553064,82.939
9513840,1.035,1.0828798,6452.75,0.73319817,68.69
9518490,1.125,1.2102975,5489.75,0.915308,243.891
9518547,1.373,1.5004997,6352,0.67992496,72.281
9518556,1.237,1.3923496,5578.75,0.8755884,176.814
9518558,0.99,1.4123412,5620.7026,0.77380466,106.399
9518571,0.973,0.9029139,5372.5,0.9482689,106.633
9518633,1.122,1.2994968,5818,0.830081,165.309
9518651,0.905,1.454288,5784.5,0.8403969,75.353
9518694,1.035,1.0457116,5357,0.9783535,150.311
9526759,1.135,0.83260405,5369,0.9815998,236.661
9526790,1.05,1.0350275,5850.565,0.9090557,175.16
9526870,1.301,1.8440461,6424.6665,0.6592045,105.778
9526927,0.84,1.1501764,5316.55,1.0052538,110.076
9529931,0.987,1.0550581,5470,0.8996048,45.354
9529993,0.928,1.255068,5198.0063,1.0136261,126.65
9532345,1.038,1.0158288,5759.2,0.83970356,51.785
9532371,1.126,1.564176,5740.3335,0.8501978,85.724
9532424,0.976,1.0119985,5369,0.9793587,93.152
9533670,0.999,0.85695004,5336,1.0000134,206.224
9536797,0.955,0.8840955,5330,0.98699,224.208
9536866,1.13,1.1409278,5800.3335,0.8201914,128.544
9536910,0.925,0.7421319,5317.655,0.98398113,252.486
9536937,0.744,0.99039084,4983,1.1380024,103.109
9549513,1.277,1.7401907,6363.5,0.6909809,425.852
9549648,1.173,1.6445788,5873,0.7881737,46.12
9549658,0.831,0.8965892,4933.68,1.1474428,86.635
9549688,1.305,1.5579057,5875,0.79849815,42.858
9549705,1.01,1.0720626,5455.043,0.92878914,120.035
9549718,0.819,1.229137,5333,1.0083876,138.786
9549728,0.96,1.0450771,5321.6665,1.0241795,234.268
9571246,1.143,1.1752076,5799.6665,0.84117126,142.257
9573061,0.797,0.7043844,4940,1.1862144,243.433
9573157,1.312,1.1464282,6497.31,0.6713371,52.454
9573163,1.029,0.93584836,5601.033,0.8911047,181.875
9573164,0.699,1.0958036,5018.6665,1.1067848,177.998
9573174,0.88,1.1118026,5125.23,1.0644846,187.891
9573293,1.091,1.3025148,5949,0.7928839,74.978
9578634,0.886,0.8144335,5025.6665,1.0758457,199.957
9578636,1.143,1.4534891,5438,0.909565,208.083
9578669,1.026,1.3524175,5436,0.9175749,140.208
9578677,0.996,0.9231843,5373,0.9691324,232.671
9578686,0.814,0.82411754,5433,0.958066,71.371
9578699,0.989,1.2631261,5398.5,0.95638275,183.114
9578725,1.14,1.0556337,5756.25,0.86081314,140.378
9578759,0.963,0.8460473,5411,0.9589052,136.405
9578763,0.751,0.779851,4969.918,1.1700401,42.568
9581359,0.893,0.8367598,5003.64,1.0873232,250.416
9581364,1.069,1.1085064,5092.315,1.0367689,263.415
9581365,1.161,1.4023975,5750,0.85808563,242.247
9581390,1.15,1.271917,6098.525,0.783288,316.962
9581429,0.861,0.7896145,4954.6396,1.1528025,252.278
9581459,1.026,0.9340013,5775.75,0.8431778,68.807
9589323,0.849,0.82546633,4939.0996,1.2189713,204.556
9589411,0.744,0.8023517,5096.6665,1.0452929,148.031
9589422,0.903,0.9838475,5115.3335,1.0396299,187.114
9589432,0.938,1.2511883,5495,0.89480305,82.133
9589524,0.771,0.7942855,4971.553,1.1515474,117.645
9589545,0.984,1.5767477,5822.5,0.82482433,93.478
9589556,0.908,1.0943738,5779,0.8481922,85.512
9592855,1.735,2.433749,7001.25,0.50651073,2076.912
9594647,0.899,1.2601919,6109.6665,0.7705755,64.567
9594681,0.963,1.0986441,5414.3335,0.9330578,78.273
9594645,0.92,1.0649492,5298.4497,0.9367895,187.631
9594723,0.541,0.66920084,4336.715,1.5358381,199.504
9596147,0.872,0.9735732,5171,1.0340214,191.06
9596181,1.047,1.3434745,5839.1973,0.7602911,167.268
9508176,0.942,0.86817473,5097,1.0389938,212.9
9508184,1.168,1.408966,5580.3335,0.8893776,197.499
9508190,1.239,1.3765688,5859,0.7976494,89.013
9508197,1.149,1.0535579,5431.5,0.92005444,211.451
9508245,0.91,1.1714927,5928.75,0.798996,66.452
9508288,0.915,1.2445574,5475.7734,0.9061508,184.763
9513865,0.805,0.8783439,5022.0474,1.1108522,216.669
9513884,1.144,1.2702061,6252.5,0.68872356,40.408
9513941,0.959,0.8983418,5366,0.95887184,215.507
9514043,0.959,1.5838648,6110.85,0.7027645,31.285
9514103,0.964,1.6083268,5864,0.78490543,32.922
9518752,0.961,0.8030548,5044,1.1012278,248.957
9518921,1.005,0.9386929,5097,1.0409803,224.193
9518931,1.116,1.5382351,5471.75,0.89641666,105.38
9518982,0.807,0.8640051,5128.375,1.0341969,190.346
9526981,1.602,1.2652881,6921.0366,0.608737,86.474
9527000,1.021,0.9600096,5379.5,0.95175743,72.039
9527017,1.071,1.1635457,5402,0.9716091,114.575
9527022,1.122,1.1917453,5891.6665,0.79004955,107.693
9527025,0.976,1.1970091,5296,1.0111485,169.624
9527035,0.825,0.7424036,4825.1123,1.225749,193.412
9527049,0.963,0.8526963,5357.3335,0.9851208,152.38
9527052,1.195,1.2053818,5382.5,0.9627867,147.131
9530030,1.083,1.1885595,5394,0.9381294,118.665
9530033,0.874,0.8836983,4946.6665,1.1507416,278.347
9530036,0.945,0.97545195,4941.15,1.1368694,173.492
9530162,0.769,0.66433275,4935,1.3494005,263.134
9530170,0.962,1.5061835,5473,0.9048357,225.033
9530177,1.036,1.2120575,5607.3335,0.8912792,122.322
9530263,0.61,0.599528,4213.755,1.6550503,297.858
9530273,1.071,1.5537047,5945,0.75709057,152.591
9530292,0.78,0.5812613,5113,1.2543287,222.952
9532430,1.099,1.2528446,5798,0.8098793,76.266
9532447,0.99,0.7832525,5739.5,0.8819084,113.032
9532496,1.038,0.9763341,5447.2803,0.9023886,163.968
9533746,0.904,0.8423533,5312,1.0190458,85.994
9533801,1.069,1.0630298,5763,0.839344,160.594
9533807,1.117,0.9365816,5403,0.9227667,245.511
9539379,0.984,0.9816735,5171.6665,1.0506945,181.214
9539413,0.808,0.85452455,4961,1.1172619,155.815
9539454,0.982,1.5225303,5410.5,0.90166855,136.158
9539486,0.816,0.8145398,5121.64,1.0628719,106.299
9539549,1.008,1.300456,6134,0.7446432,69.605
9550536,0.857,1.1175109,5124,1.0380011,102.447
9550775,1.063,1.2261378,5363.25,0.9621744,352.75
9550833,3.255,1.5781504,6288.6665,0.713727,62.677
9573340,1.091,1.1789159,5848,0.8043976,66.772
9573423,0.706,0.73051906,5073.0864,1.0604448,133.648
9573442,0.926,0.90874904,5406,0.9339647,154.385
9573444,1.07,1.1003356,5710.75,0.870862,173.281
9573474,1.115,1.3943757,6780.5,0.689126,59.979
9573506,1.071,0.91518444,5181.87,1.0150642,196.549
9573517,1.047,1.0170501,5391.6665,0.9451723,218.199
9578842,0.961,0.89994556,5355,0.9801426,90.039
9578849,1.01,0.86471933,5457.175,0.9288902,121.06
9578919,0.949,0.87043923,5391,0.95714664,142.041
9578787,0.92,0.93402255,5113.37,1.0698662,214.894
9578930,1.083,0.9734001,5396,0.95569515,222.322
9581492,0.819,0.6774264,4798.24,1.3115149,179.773
9581502,0.89,0.84233594,5377.6665,0.9458256,213.588
9581525,0.822,0.62998676,5047.5,1.0748329,252.118
9581552,0.938,0.87844354,5170.5625,1.077795,160.733
9581561,1.156,1.5236486,6099.4976,0.78943634,145.595
9581589,1.124,1.3073637,5846.5,0.8005686,93.913
9589583,0.806,0.85648656,5331.6665,0.9824648,161.682
9589660,1.077,1.3525498,5883.6265,0.75775623,120.392
9589709,1.044,1.3752155,5459.6665,0.94314003,169.038
9589731,1.095,1.276205,5612.1,0.89691925,190.241
9589820,0.962,0.70785093,5018,1.3131962,127.702
9589867,0.855,1.2205595,5325.305,1.0049906,178.346
9593089,0.573,0.81286496,4411,1.4868574,237.835
9593363,0.984,1.3146889,5433.1304,0.92727566,139.217
9594739,1.29,1.3715066,6356.25,0.67152214,113.795
9594747,0.738,0.8558672,5042,1.0829706,148.665
9594779,0.93,0.9619129,5761.5,0.8599558,98.866
9596199,1.09,1.3273797,5427,0.91662025,220.505
9596231,0.993,0.8914234,4927.29,1.1471043,286.017
9596252,0.959,1.0007582,5375,0.93805504,123.525
9508321,1.083,1.0377557,5614.0234,0.8872652,129.833
9508338,0.982,0.9538541,5317,0.9927645,181.056
9508341,1.005,1.3123813,5491.58,0.90303993,80.099
9508354,1.041,0.90985495,5023.6665,1.0675488,242.297
9508376,1.077,1.1742849,5878.7603,0.8827143,232.26
9514166,1.128,1.0312992,5403.965,0.96140003,111.93
9514184,1.006,1.3983209,5601.1133,0.87833405,84.36
9514267,1.369,1.2249548,5779.25,0.82736397,206.693
9514274,0.974,0.7807874,5333.25,0.99122334,101.393
9514278,1.154,1.259662,6334,0.6854954,29.072
9519013,1.152,1.3412626,6064.25,0.7264633,34.559
9519105,0.926,0.88813907,5354.3335,0.9816313,223.817
9519146,1.074,1.3309779,5727,0.8874607,182.086
9519164,0.992,0.63495135,5050.5,1.2841358,63.53
9527068,1.164,1.3695303,5435.75,0.9270258,168.299
9527073,0.984,1.0188999,5021,1.0506878,226.702
9527083,1.038,1.4130363,5377,0.91544056,194.346
9527181,1.111,0.9602664,5710.6475,0.8892412,189.897
9527194,1.001,0.9664655,5046.6665,1.0420485,163.196
9527217,1.132,1.2570277,5442,0.9099312,207.997
9530391,1.022,1.0225769,5638,0.8913746,129.021
9530410,0.932,0.85019314,5791,0.8362055,67.759
9530513,0.795,0.75222725,4841.5,1.3695803,190.941
9530544,1.123,1.3838283,5768.25,0.8439245,92.8
9530553,1.003,0.8151296,5148.4272,1.0577335,168.016
9530293,1.007,1.2632616,5763,0.83549404,61.046
9530580,0.873,0.83859384,5046.3667,1.0754948,92.401
9532554,1.06,1.2503358,5095.09,1.0429983,113.451
9533854,1.008,0.9492401,5336.3335,0.98314667,80.249
9533881,0.781,1.1388766,4919.5,1.1483879,42.515
9533892,1.078,1.6666104,5819.5,0.81222916,83.667
9539754,0.626,0.5703192,4685.5,1.4206667,264.475
9539756,0.942,1.2312611,5763,0.8459091,48.175
9539792,0.917,0.69336194,4329.6665,1.5269117,314.858
9539841,0.575,0.5932717,4379,1.6272421,248.779
9540055,0.879,0.9760543,5555.08,0.896925,51.113
9540122,0.619,0.6316195,4330,1.5685043,139.434
9551179,0.957,0.9612507,5618.6665,0.88993454,91.042
9573527,0.593,0.5887953,4190.25,1.680335,225.892
9573539,0.952,0.9407419,5479,0.8961363,74.584
9573548,0.902,1.4940155,5781,0.8152666,90.327
9573568,0.831,0.72451735,5053,1.2158022,199.773
9573570,1.305,1.7574626,6308,0.6869087,62.086
9573582,1.502,1.5435088,7110.0146,0.50830936,162.81
9579042,1.424,1.511078,6830.3335,0.63193417,83.63
9579049,1.169,1.7328471,6310,0.7045164,67.253
9579072,1.04,1.3638272,5794.6665,0.884964,100.692
9581662,0.925,0.94667953,5344.6665,0.9827633,143.833
9581689,1.12,1.0890895,5886.6665,0.7888489,57.077
9581831,0.838,0.65101135,5005,1.2904234,158.846
9589973,1.007,1.0585711,5113.275,1.0476027,219.556
9590105,0.971,0.9147978,4984.3364,1.109868,275.135
9590131,1.017,1.0726346,5351,0.9978647,178.618
9590151,0.977,1.1672314,5478,0.90686035,105.721
9590165,1.117,1.4337754,5803,0.8230839,58.433
9593459,0.725,0.6671877,4915.2,1.2420578,133.679
9596258,0.872,0.99419844,5209.5273,0.9886255,171.632
9596261,0.912,0.9981924,4779.57,1.0832272,162.315
9596297,1.074,1.0595903,5675,0.8909092,195.319
9596301,0.864,1.2410774,5480,0.90709877,132.615
9596311,1.077,1.2066056,5718.62,0.8905945,150.736
9596313,0.578,0.6744176,4569.51,1.4446592,251.044
9596364,0.961,0.938962,5087.653,1.0653324,227.674
9508574,1.603,1.2930417,6238,0.72891045,56.982
9508579,0.815,0.5642153,5081,1.2703295,240.35
9514312,1.01,0.9551768,5539.5474,0.92341423,51.138
9514361,1.011,1.4467875,5551.515,0.89597416,189.617
9514372,0.905,0.8631144,5688,0.8809595,98.365
9514379,1.072,1.2423992,5373,0.95157623,129.139
9514388,0.964,1.023118,5379.1997,0.9178686,29.789
9514441,1.209,1.5271267,5496.57,0.7647953,106.063
9519247,1.05,0.9680128,5853.7,0.8843126,124.513
9519262,1.273,1.3947617,6309.75,0.71635246,44.385
9519265,1.241,1.2099482,5858,0.8026409,48.881
9519307,0.73,0.62481606,5071.77,1.2707243,128.039
9519339,0.938,0.89012617,5456.6665,0.92267704,107.599
9519343,0.934,0.943219,5439.5,0.9090452,61.649
9527408,0.892,1.152872,5234.425,1.0272436,179.754
9530615,0.734,0.6129504,4545.9575,1.4384403,93.532
9530616,0.987,1.4183885,5442,0.91203403,99.801
9530645,0.99,1.2331805,5407,0.9314585,125.776
9530663,0.937,0.8780971,4965,1.1212626,116.568
9530767,0.842,1.2567072,5366,0.95730114,146.235
9530806,1.169,1.4551176,5775,0.84057236,129.764
9530829,0.903,0.81864303,5366.25,0.9774046,143.092
9532643,1.086,1.0849719,5700.25,0.8810139,192.653
9532644,2.318,1.8792651,7298,0.5283785,257.163
9532656,0.758,0.90102434,5272.305,1.0122833,42.683
9533992,0.712,0.6136021,5041.5,1.2234936,110.374
9534045,1.148,1.0331646,5777.6665,0.8331661,179.83
9540142,0.934,0.6236494,5039,1.2843857,137.591
9540229,0.871,1.1264365,5035,1.0956669,268.859
9540243,0.889,0.8230445,5217.005,1.022809,69.462
9540247,1.021,1.1918988,5192.695,1.0150213,131.683
9551233,1.003,0.9294006,5365,0.9698572,130.381
9551523,1.054,1.0930413,5015.3335,1.0885344,409.074
9551555,0.567,0.80593723,4272.935,1.6159801,158.546
9551596,1.374,1.1269737,5841,0.78118324,29.921
9573646,1.074,1.2163845,5478.25,0.8963566,112.597
9573709,1.061,1.0305756,5355,0.9791603,132.144
9573722,0.827,0.7582846,4935.67,1.173295,135.645
9573740,0.938,1.4792768,5809.8633,0.8226185,57.484
9573759,0.911,0.7736011,4942.6636,1.1517487,117.91
9579086,1.115,1.231341,5944,0.7712679,64.82
9579090,1.043,1.1524642,5733.6626,0.8689804,150.636
9579191,0.733,1.0427556,5482.22,0.8937521,39.463
9579208,1.147,1.8223084,6243.5,0.66748524,37.594
9579227,0.957,0.8946437,5196.835,1.076971,132.631
9581843,0.941,0.95488775,5080.635,1.0415373,172.618
9581875,0.917,0.81870914,4960.25,1.1223345,186.933
9581907,0.655,0.6522323,5018.25,1.2668228,183.527
9581908,1.021,0.97751147,5334.25,0.99764824,195.875
9581922,0.812,0.58482724,4970.3335,1.243948,162.772
9581956,1.161,1.3709344,5763.3335,0.86050034,147.765
9581966,0.913,0.83450943,5371,0.9881115,74.95
9590246,1.039,0.9481218,5516.875,0.9031763,190.318
9590257,1.03,0.9042597,5761.25,0.8589258,77.558
9590280,0.907,0.89991593,5091.5825,1.0796738,115.62
9590317,1.117,1.2891198,5798,0.8454094,125.682
9590322,1.038,1.4854096,5601,0.8923769,189.699
9593526,0.868,0.9761544,5280.75,0.93592834,142.321
9593562,0.899,1.2320799,5338.75,0.99272156,114.501
9594913,0.791,0.88750774,5060.75,1.0646791,209.658
9594935,1.136,1.5238898,6496,0.69095135,127.376
9594958,0.927,1.1179172,5374,0.96365356,192.053
9596515,1.038,0.99694115,5788.6665,0.83714867,101.335
9596530,0.794,1.1644639,5799,0.83081913,39.248
9596531,0.997,0.8668705,5127.62,1.0571814,147.895
9508705,1.051,1.1275332,5744,0.87251186,119.882
9508709,1.153,1.2990774,5948,0.7920046,90.144
9508770,0.667,0.84949285,4918.3735,1.1884127,130.818
9508814,1.036,0.9033659,5042.31,1.0814352,128.882
9514766,1.232,1.2159599,5947,0.7793274,130.154
9514782,0.866,0.7809442,5018.242,1.1166668,79.186
9514852,0.591,0.8151947,4280,1.662365,184.127
9514855,1.104,1.2347397,5691,0.76315784,156.02
9514879,1.15,1.0829493,6009.0996,0.74692345,25.106
9514903,0.862,0.92036396,5367,0.97040653,54.703
9519352,1.245,1.5328488,6348.3335,0.726593,55.353
9519396,1.077,1.3522618,5704.5,0.89118195,214.322
9519422,0.897,1.3329188,6155.26,0.7435808,118.639
9519435,1.25,1.532243,6302,0.7213478,247.307
9519470,1.06,1.0285043,5317.75,1.0033236,191.391
9519477,1.132,1.1202711,5815.5,0.8276291,86.763
9527470,0.866,0.94605637,5087.6665,1.0372849,208.183
9527509,0.982,1.0560682,5390,0.97400856,218.139
9527520,0.809,1.1054991,4974,1.1393604,133.673
9527528,0.557,0.6371895,4183,1.6787691,144.311
9527561,0.942,0.88208807,5097,1.0479183,154.644
9530911,1,1.3079386,5846,0.8027525,163.176
9530932,0.98,1.0217333,5366.5,0.97766495,136.339
9530945,1.013,1.6293013,5906.3335,0.78339577,78.967
9532788,0.825,0.8436997,4935.6665,1.1634655,207.745
9532744,0.773,0.76546204,4909.5,1.1783676,100.111
9532791,0.716,0.58842206,5003.5,1.3006573,162.196
9534062,0.891,1.1026418,5865.9297,0.8616209,43.325
9534047,1.057,0.91967857,5795.75,0.8626356,69.331
9534124,1.1,1.1205361,5815,0.82679844,94.458
9534126,0.714,0.6331965,4700.6665,1.355032,198.965
9540675,0.873,1.2437608,5362,0.9530897,81.933
9540791,1.256,1.6332219,6442.3335,0.72983265,72.572
9540796,1.197,1.2515072,6279.9233,0.7431965,130.356
9540847,1.247,1.554842,6228.25,0.737648,62.938
9551903,1.119,1.3967643,6108.6426,0.7816515,51.988
9552108,0.832,0.87671554,4953.3335,1.1536608,216.825
9552214,0.737,1.042437,4999.135,1.1124659,236.882
9552352,0.724,0.698632,4583,1.3569593,366.218
9573863,1.06,1.1543014,5780.5,0.8344126,55.108
9573875,0.638,0.63873583,4256,1.6356239,215.206
9573918,1.13,1.2311021,5796.5,0.8447628,157.824
9573927,0.813,0.64896196,5564,1.0578423,167.068
9573937,1.171,1.1726322,5748.3335,0.8456936,59.025
9573943,1.016,1.508267,5776.25,0.85694885,79.662
9573948,0.691,0.93756294,4915.6665,1.1948824,164.596
9579266,0.809,0.8512959,4961,1.1523838,332.38
9579470,0.852,1.0697067,5034,1.1096907,94.523
